ID,Country,Place Name,Post Code,Latitude,Longitude,First IP Number,Last IP Number
1656,DE,Munich,81737,48.1098,11.6183,1558650880,1558651135
1657,DE,Munich,81737,48.1098,11.6183,1558653184,1558653439
1658,DE,Munich,81737,48.1098,11.6183,1569021952,1569022207
1659,DE,Munich,81737,48.1098,11.6183,1604140032,1604141055
1660,DE,Munich,80939,48.2054,11.6238,1294950400,1294951423
1661,DE,Munich,80939,48.2054,11.6238,1304335872,1304336383
1662,DE,Munich,80939,48.2054,11.6238,1339974400,1339974655
1663,DE,Munich,80939,48.2054,11.6238,1340474368,1340474623
1664,DE,Munich,80939,48.2054,11.6238,1351116544,1351116799
1665,DE,Munich,80939,48.2054,11.6238,1351279616,1351280127
1666,DE,Munich,80939,48.2054,11.6238,1403757312,1403757567
1667,DE,Munich,80939,48.2054,11.6238,1418743296,1418743551
1668,DE,Munich,80939,48.2054,11.6238,1437946880,1437949951
1669,DE,Munich,80939,48.2054,11.6238,1494158592,1494158847
1670,DE,Munich,80939,48.2054,11.6238,1557739008,1557739519
1671,DE,Munich,80939,48.2054,11.6238,1574415872,1574416127
1672,DE,Munich,80939,48.2054,11.6238,1599783040,1599783935
1673,DE,Munich,81541,48.1159,11.5795,787776640,787777535
1674,DE,Munich,81541,48.1159,11.5795,1054396352,1054396415
1675,DE,Munich,81541,48.1159,11.5795,1056291328,1056292863
1676,DE,Munich,81541,48.1159,11.5795,1292162304,1292162559
1677,DE,Munich,81541,48.1159,11.5795,1304251392,1304252415
1678,DE,Munich,81541,48.1159,11.5795,1311775232,1311775743
1679,DE,Munich,81541,48.1159,11.5795,1341666304,1341666815
1680,DE,Munich,81541,48.1159,11.5795,1384597248,1384597503
1681,DE,Munich,81541,48.1159,11.5795,1403764480,1403764735
1682,DE,Munich,81541,48.1159,11.5795,1441343744,1441343871
1683,DE,Munich,81541,48.1159,11.5795,1481435392,1481435647
1684,DE,Munich,81541,48.1159,11.5795,1494174720,1494175231
1685,DE,Munich,81541,48.1159,11.5795,1558240000,1558240255
1686,DE,Munich,81541,48.1159,11.5795,1567159552,1567159807
1687,DE,Munich,81541,48.1159,11.5795,1569039104,1569039359
1688,DE,Munich,81541,48.1159,11.5795,1569102592,1569102847
1689,DE,Munich,81541,48.1159,11.5795,1569109888,1569110015
1690,DE,Munich,80798,48.15,11.5833,1292166144,1292166399
1691,DE,Munich,80798,48.15,11.5833,1419313920,1419314175
1692,DE,Munich,80798,48.15,11.5833,1480636416,1480636927
1693,DE,Munich,80798,48.15,11.5833,1530149120,1530149375
1694,DE,Munich,80798,48.15,11.5833,1558652416,1558652671
1695,DE,Munich,80798,48.15,11.5833,1574227968,1574228223
1696,DE,Munich,81369,48.1125,11.5306,1292130304,1292130815
1697,DE,Munich,81369,48.1125,11.5306,1292171776,1292172287
1698,DE,Munich,81369,48.1125,11.5306,1339436800,1339437055
1699,DE,Munich,81369,48.1125,11.5306,1419118848,1419119103
1700,DE,Munich,81369,48.1125,11.5306,1469665536,1469665791
1701,DE,Munich,81369,48.1125,11.5306,1480594944,1480595455
1702,DE,Munich,81369,48.1125,11.5306,1557755904,1557756159
1703,DE,Munich,81369,48.1125,11.5306,1569105408,1569105663
1704,DE,Munich,81369,48.1125,11.5306,1573367296,1573367551
1705,DE,Munich,80539,48.15,11.5833,780145664,780146175
1706,DE,Munich,80539,48.15,11.5833,1557236480,1557236735
1707,DE,Munich,80539,48.15,11.5833,1558651776,1558651903
1708,DE,Munich,80993,48.1823,11.5331,1341488128,1341488383
1709,DE,Munich,80993,48.1823,11.5331,1351186176,1351186431
1710,DE,Munich,80993,48.1823,11.5331,1528983040,1528983295
1711,DE,Munich,80993,48.1823,11.5331,1558640000,1558640127
1712,DE,Munich,80993,48.1823,11.5331,1591230464,1591230975
1713,DE,Munich,80799,48.15,11.5833,780170240,780171263
1714,DE,Munich,80799,48.15,11.5833,1292133888,1292134399
1715,DE,Munich,80799,48.15,11.5833,1304297472,1304297983
1716,DE,Munich,80799,48.15,11.5833,1384599552,1384599807
1717,DE,Munich,80799,48.15,11.5833,1418746880,1418747391
1718,DE,Munich,80799,48.15,11.5833,1420262912,1420263423
1719,DE,Munich,80799,48.15,11.5833,1470656512,1470657023
1720,DE,Munich,80799,48.15,11.5833,1470745600,1470745855
1721,DE,Munich,80799,48.15,11.5833,1529625088,1529625599
1722,DE,Munich,80799,48.15,11.5833,1557750784,1557751295
1723,DE,Munich,80799,48.15,11.5833,1569092864,1569093631
1724,DE,Munich,80799,48.15,11.5833,1569144832,1569144959
1725,DE,Munich,80799,48.15,11.5833,1569169920,1569170431
1726,DE,Munich,80799,48.15,11.5833,1573643776,1573644031
1727,DE,Munich,80333,48.1452,11.5668,1053710848,1053711359
1728,DE,Munich,80333,48.1452,11.5668,1304236032,1304238079
1729,DE,Munich,80333,48.1452,11.5668,1340327424,1340327679
1730,DE,Munich,80333,48.1452,11.5668,1340335104,1340336127
1731,DE,Munich,80333,48.1452,11.5668,1340339200,1340339455
1732,DE,Munich,80333,48.1452,11.5668,1384596224,1384596479
1733,DE,Munich,80333,48.1452,11.5668,1419263488,1419263743
1734,DE,Munich,80333,48.1452,11.5668,1420320256,1420320767
1735,DE,Munich,80333,48.1452,11.5668,1529620224,1529620479
1736,DE,Munich,80333,48.1452,11.5668,1558515712,1558515967
1737,DE,Munich,80333,48.1452,11.5668,1567148032,1567150079
1738,DE,Munich,80333,48.1452,11.5668,1573677056,1573677567
1739,DE,Munich,80992,48.1776,11.5169,787780608,787781631
1740,DE,Munich,80992,48.1776,11.5169,1341853440,1341853695
1741,DE,Munich,80992,48.1776,11.5169,1351178752,1351179263
1742,DE,Munich,80992,48.1776,11.5169,1419117568,1419117823
1743,DE,Munich,80992,48.1776,11.5169,1437957888,1437958015
1744,DE,Munich,80992,48.1776,11.5169,1494163968,1494164479
1745,DE,Munich,80992,48.1776,11.5169,1557749760,1557749887
1746,DE,Munich,80992,48.1776,11.5169,1573356800,1573357055
1747,DE,Munich,80992,48.1776,11.5169,1573359872,1573360127
1748,DE,Munich,80992,48.1776,11.5169,1574418432,1574418687
1749,DE,Munich,80992,48.1776,11.5169,1575311872,1575312383
1750,DE,Munich,81825,48.118,11.6612,1340440576,1340440831
1751,DE,Munich,81825,48.118,11.6612,1340562176,1340562431
1752,DE,Munich,81825,48.118,11.6612,1420316672,1420317695
1753,DE,Munich,81825,48.118,11.6612,1490648320,1490648575
1754,DE,Munich,81825,48.118,11.6612,1527044352,1527044607
1755,DE,Munich,81825,48.118,11.6612,1528199424,1528199679
1756,DE,Munich,81825,48.118,11.6612,1567098368,1567098623
1757,DE,Munich,81825,48.118,11.6612,1569036288,1569036799
1758,DE,Munich,81825,48.118,11.6612,1573634560,1573634815
1759,DE,Munich,81825,48.118,11.6612,1573646336,1573646847
1760,DE,Munich,80469,48.1299,11.5732,787788800,787789055
1761,DE,Munich,80469,48.1299,11.5732,1056279552,1056280063
1762,DE,Munich,80469,48.1299,11.5732,1293428224,1293428479
1763,DE,Munich,80469,48.1299,11.5732,1304266240,1304266751
1764,DE,Munich,80469,48.1299,11.5732,1312155648,1312156031
1765,DE,Munich,80469,48.1299,11.5732,1403763712,1403764223
1766,DE,Munich,80469,48.1299,11.5732,1419219968,1419220223
1767,DE,Munich,80469,48.1299,11.5732,1437819904,1437820927
1768,DE,Munich,80469,48.1299,11.5732,1450067200,1450074111
1769,DE,Munich,80469,48.1299,11.5732,1481185280,1481186047
1770,DE,Munich,80469,48.1299,11.5732,1490645184,1490645247
1771,DE,Munich,80469,48.1299,11.5732,1490662400,1490663423
1772,DE,Munich,80469,48.1299,11.5732,1528982016,1528982271
1773,DE,Munich,80469,48.1299,11.5732,1530137856,1530138111
1774,DE,Munich,80469,48.1299,11.5732,1530919680,1530919935
1775,DE,Munich,80469,48.1299,11.5732,1558429696,1558430975
1776,DE,Munich,80469,48.1299,11.5732,1567115264,1567116287
1777,DE,Munich,80469,48.1299,11.5732,1591394688,1591394815
1778,DE,Munich,80469,48.1299,11.5732,1604136960,1604137215
1779,DE,Munich,81827,48.1147,11.6972,1384591360,1384592383
1780,DE,Munich,81827,48.1147,11.6972,1419280384,1419280639
1781,DE,Munich,81827,48.1147,11.6972,1420315904,1420316671
1782,DE,Munich,81827,48.1147,11.6972,1471795968,1471796223
1783,DE,Munich,81827,48.1147,11.6972,1530916352,1530917119
1784,DE,Munich,81827,48.1147,11.6972,1573638912,1573639167
1785,DE,Munich,81827,48.1147,11.6972,1573645824,1573646079
1786,DE,Munich,80804,48.1738,11.5858,1338334464,1338334719
1787,DE,Munich,80804,48.1738,11.5858,1384596480,1384596607
1788,DE,Munich,80804,48.1738,11.5858,1528983808,1528984063
1789,DE,Munich,80804,48.1738,11.5858,1557752320,1557752831
1790,DE,Munich,80804,48.1738,11.5858,1591230976,1591231231
1791,DE,Munich,80804,48.1738,11.5858,1836929024,1836932607
1792,DE,Munich,81735,48.1134,11.6466,1340195584,1340195839
1793,DE,Munich,81735,48.1134,11.6466,1341739008,1341739263
1794,DE,Munich,81735,48.1134,11.6466,1558515200,1558515455
1795,DE,Munich,81735,48.1134,11.6466,1575567616,1575567871
1796,DE,Munich,81735,48.1134,11.6466,1604139776,1604140031
1797,DE,Munich,81929,48.1408,11.6366,1338668544,1338668799
1798,DE,Munich,81929,48.1408,11.6366,1351117824,1351118335
1799,DE,Munich,81929,48.1408,11.6366,1437957632,1437957887
1800,DE,Munich,81929,48.1408,11.6366,1468929024,1468929279
1801,DE,Munich,81929,48.1408,11.6366,1469110528,1469110783
1802,DE,Munich,81929,48.1408,11.6366,1490647552,1490647679
1803,DE,Munich,81929,48.1408,11.6366,1569035776,1569036031
1804,DE,Munich,80637,48.1725,11.5284,787775744,787775999
1805,DE,Munich,80637,48.1725,11.5284,1304307712,1304309247
1806,DE,Munich,80637,48.1725,11.5284,1338286080,1338286335
1807,DE,Munich,80637,48.1725,11.5284,1413037824,1413038079
1808,DE,Munich,80637,48.1725,11.5284,1480666624,1480667135
1809,DE,Munich,80637,48.1725,11.5284,1558595584,1558595839
1810,DE,Munich,80637,48.1725,11.5284,1569146368,1569146623
1811,DE,Munich,80637,48.1725,11.5284,1573747200,1573747711
1812,DE,Munich,80637,48.1725,11.5284,1836934400,1836934655
1813,DE,Munich,80803,48.15,11.5833,1292125184,1292125951
1814,DE,Munich,80803,48.15,11.5833,1437938688,1437938815
1815,DE,Munich,80803,48.15,11.5833,1558235904,1558236159
1816,DE,Munich,80803,48.15,11.5833,1569104128,1569104383
1817,DE,Munich,81377,48.1204,11.5001,780142592,780143615
1818,DE,Munich,81377,48.1204,11.5001,787784448,787784703
1819,DE,Munich,81377,48.1204,11.5001,1304285696,1304286207
1820,DE,Munich,81377,48.1204,11.5001,1419735552,1419735807
1821,DE,Munich,81377,48.1204,11.5001,1471795200,1471795455
1822,DE,Munich,81377,48.1204,11.5001,1480618624,1480618751
1823,DE,Munich,81377,48.1204,11.5001,1494197248,1494197759
1824,DE,Munich,81377,48.1204,11.5001,1557725568,1557725695
1825,DE,Munich,81377,48.1204,11.5001,1558384640,1558388735
1826,DE,Munich,81377,48.1204,11.5001,1569152512,1569153023
1827,DE,Munich,81245,48.161,11.414,960672768,960673279
1828,DE,Munich,81245,48.161,11.414,1294954752,1294954879
1829,DE,Munich,81245,48.161,11.414,1339831552,1339831807
1830,DE,Munich,81245,48.161,11.414,1351182848,1351183103
1831,DE,Munich,81245,48.161,11.414,1351186688,1351186943
1832,DE,Munich,81245,48.161,11.414,1527188736,1527188991
1833,DE,Munich,81245,48.161,11.414,1558491136,1558491647
1834,DE,Munich,81245,48.161,11.414,1569099008,1569099263
1835,DE,Munich,81245,48.161,11.414,1574413312,1574413567
1836,DE,Munich,81245,48.161,11.414,1831596032,1831598079
1837,DE,Munich,80634,48.1492,11.5328,621027328,621029119
1838,DE,Munich,80634,48.1492,11.5328,1294931968,1294932991
1839,DE,Munich,80634,48.1492,11.5328,1341272832,1341273087
1840,DE,Munich,80634,48.1492,11.5328,1341855232,1341855487
1841,DE,Munich,80634,48.1492,11.5328,1351187712,1351187967
1842,DE,Munich,80634,48.1492,11.5328,1403763456,1403763711
1843,DE,Munich,80634,48.1492,11.5328,1529012224,1529012479
1844,DE,Munich,80634,48.1492,11.5328,1567124224,1567124479
1845,DE,Munich,81667,48.1285,11.5975,1303977984,1303986175
1846,DE,Munich,81667,48.1285,11.5975,1384607488,1384607743
1847,DE,Munich,81667,48.1285,11.5975,1490632704,1490633215
1848,DE,Munich,81667,48.1285,11.5975,1558382848,1558383103
1849,DE,Munich,81667,48.1285,11.5975,1567122944,1567123455
1850,DE,Munich,81667,48.1285,11.5975,1591267584,1591267839
1851,DE,Munich,81249,48.15,11.5833,1351178240,1351178751
1852,DE,Munich,80639,48.1526,11.5154,1339835136,1339835391
1853,DE,Munich,80639,48.1526,11.5154,1351183360,1351183871
1854,DE,Munich,80639,48.1526,11.5154,1470043648,1470044415
1855,DE,Munich,80639,48.1526,11.5154,1528102144,1528102399
1856,DE,Munich,80639,48.1526,11.5154,1567158272,1567158527
1857,DE,Munich,80639,48.1526,11.5154,1831535200,1831535215
1858,DE,Munich,81679,48.1512,11.6103,1471025664,1471026175
1859,DE,Munich,80636,48.1558,11.5409,1113984644,1113984645
1860,DE,Munich,80636,48.1558,11.5409,1292163584,1292163839
1861,DE,Munich,80636,48.1558,11.5409,1292171264,1292171391
1862,DE,Munich,80636,48.1558,11.5409,1303994368,1303998463
1863,DE,Munich,80636,48.1558,11.5409,1304299520,1304300543
1864,DE,Munich,80636,48.1558,11.5409,1311864832,1311865087
1865,DE,Munich,80636,48.1558,11.5409,1340341248,1340341503
1866,DE,Munich,80636,48.1558,11.5409,1341852928,1341853183
1867,DE,Munich,80636,48.1558,11.5409,1412965120,1412965375
1868,DE,Munich,80636,48.1558,11.5409,1494156288,1494156543
1869,DE,Munich,80636,48.1558,11.5409,1494195200,1494196223
1870,DE,Munich,80636,48.1558,11.5409,1494208128,1494208511
1871,DE,Munich,80636,48.1558,11.5409,1558463104,1558463231
1872,DE,Munich,80636,48.1558,11.5409,1567121920,1567122175
1873,DE,Munich,80636,48.1558,11.5409,1567127552,1567129599
1874,DE,Munich,80636,48.1558,11.5409,1569029376,1569029631
1875,DE,Munich,80636,48.1558,11.5409,1569123328,1569123839
1876,DE,Munich,80636,48.1558,11.5409,1591231232,1591231487
1877,DE,Munich,80636,48.1558,11.5409,1591269632,1591269887
1878,DE,Munich,81549,48.1089,11.6074,1340196864,1340197119
1879,DE,Munich,81549,48.1089,11.6074,1341968128,1341968383
1880,DE,Munich,81549,48.1089,11.6074,1384596608,1384596735
1881,DE,Munich,81549,48.1089,11.6074,1437956864,1437957119
1882,DE,Munich,81549,48.1089,11.6074,1494206208,1494206463
1883,DE,Munich,81549,48.1089,11.6074,1548362752,1548363263
1884,DE,Munich,81549,48.1089,11.6074,1558651904,1558652159
1885,DE,Munich,81549,48.1089,11.6074,1569017856,1569018111
1886,DE,Munich,81539,48.1102,11.5899,1050378496,1050378751
1887,DE,Munich,81539,48.1102,11.5899,1292157952,1292158207
1888,DE,Munich,81539,48.1102,11.5899,1311775744,1311776255
1889,DE,Munich,81539,48.1102,11.5899,1311909888,1311910911
1890,DE,Munich,81539,48.1102,11.5899,1347485696,1347486207
1891,DE,Munich,81539,48.1102,11.5899,1413079808,1413080063
1892,DE,Munich,81539,48.1102,11.5899,1419737088,1419737343
1893,DE,Munich,81539,48.1102,11.5899,1437942784,1437942911
1894,DE,Munich,81539,48.1102,11.5899,1470302464,1470303231
1895,DE,Munich,81539,48.1102,11.5899,1470311168,1470311423
1896,DE,Munich,81539,48.1102,11.5899,1527015936,1527016447
1897,DE,Munich,81539,48.1102,11.5899,1529303040,1529303295
1898,DE,Munich,81539,48.1102,11.5899,1556221952,1556222463
1899,DE,Munich,81539,48.1102,11.5899,1558491648,1558492159
1900,DE,Munich,81539,48.1102,11.5899,1836935680,1836935935
1901,DE,Munich,81243,48.1465,11.4506,1494178560,1494178815
1902,DE,Munich,81477,48.0834,11.5036,1051990528,1051991039
1903,DE,Munich,81477,48.0834,11.5036,1529303808,1529304319
1904,DE,Munich,81477,48.0834,11.5036,1591227392,1591227519
1905,DE,Munich,81476,48.0844,11.4923,787789184,787789311
1906,DE,Munich,81476,48.0844,11.4923,1338332672,1338332927
1907,DE,Munich,81476,48.0844,11.4923,1338334976,1338335231
1908,DE,Munich,81476,48.0844,11.4923,1557372928,1557373183
1909,DE,Munich,81476,48.0844,11.4923,1567135232,1567135743
1910,DE,Munich,81476,48.0844,11.4923,1573361664,1573361919
1911,GB,London,E1,51.513,-0.0618,527909888,527910911
1912,GB,London,E12,51.5508,0.0528,1545103616,1545103743
1913,GB,London,N19,51.5649,-0.1351,1371209728,1371209759
1914,GB,London,N2,51.5895,-0.1641,1378729984,1378730495
1915,GB,London,NW1,51.5232,-0.1578,1315873792,1315874047
1916,GB,London,SE5,51.4739,-0.0938,1467142656,1467142911
1917,GB,London,N7,51.5491,-0.1205,1577671680,1577672191
1918,GB,London,EC1N,51.5085,-0.1257,622519282,622519282
1919,GB,London,EC1N,51.5085,-0.1257,1410142336,1410142463
1920,GB,London,EC2V,51.5161,-0.0949,1522773760,1522773887
1921,GB,London,EC2Y,51.5198,-0.0948,1452553856,1452553983
1922,GB,London,EC2Y,51.5198,-0.0948,1523972608,1523972735
1923,GB,London,EC4V,51.5085,-0.1257,93625088,93625343
1924,GB,London,EC2A,51.5237,-0.0877,533567786,533567789
1925,GB,London,EC2A,51.5237,-0.0877,533567873,533568511
1926,GB,London,EC2A,51.5237,-0.0877,1455103488,1455103743
1927,GB,London,EC2A,51.5237,-0.0877,1838765824,1838765951
1928,GB,London,EC1Y,51.5232,-0.0933,1838816384,1838816511
1929,GB,London,EC1M,51.5085,-0.1257,623778048,623778303
1930,GB,London,SW1P,51.5085,-0.1257,1519936256,1519939583
1931,DE,Munich,80689,48.1291,11.4895,780200704,780200959
1932,DE,Munich,80689,48.1291,11.4895,1350812672,1350813439
1933,DE,Munich,80689,48.1291,11.4895,1480618752,1480619007
1934,DE,Munich,80689,48.1291,11.4895,1494157696,1494157823
1935,DE,Munich,80689,48.1291,11.4895,1548378880,1548379135
1936,DE,Munich,80689,48.1291,11.4895,1557753600,1557753727
1937,DE,Munich,80689,48.1291,11.4895,1591368704,1591369727
1938,DE,Munich,80933,48.2225,11.548,1292135424,1292135935
1939,DE,Munich,80933,48.2225,11.548,1347488256,1347488767
1940,DE,Munich,80933,48.2225,11.548,1437898752,1437900799
1941,DE,Munich,80933,48.2225,11.548,1569146880,1569147903
1942,DE,Munich,80999,48.1853,11.4643,1341890048,1341890303
1943,DE,Munich,80999,48.1853,11.4643,1419215360,1419215615
1944,DE,Munich,80999,48.1853,11.4643,1558396928,1558405119
1945,DE,Munich,80999,48.1853,11.4643,1569032960,1569033215
1946,DE,Munich,80935,48.2043,11.5585,780147456,780147711
1947,DE,Munich,80935,48.2043,11.5585,1311846400,1311848447
1948,DE,Munich,80935,48.2043,11.5585,1340336640,1340336895
1949,DE,Munich,80935,48.2043,11.5585,1351172864,1351173119
1950,DE,Munich,80935,48.2043,11.5585,1352468224,1352470527
1951,DE,Munich,80935,48.2043,11.5585,1470052864,1470053375
1952,DE,Munich,80935,48.2043,11.5585,1480589312,1480589823
1953,DE,Munich,80935,48.2043,11.5585,1494160384,1494160639
1954,DE,Munich,80935,48.2043,11.5585,1557754112,1557754367
1955,DE,Munich,80935,48.2043,11.5585,1558596864,1558597375
1956,DE,Munich,80935,48.2043,11.5585,1558639744,1558639871
1957,DE,Munich,80935,48.2043,11.5585,1574413568,1574413823
1958,GB,London,EC4R,51.5115,-0.0912,1474328064,1474328191
1959,GB,London,EC4N,51.5092,-0.0955,35151616,35151743
1960,GB,London,EC4N,51.5092,-0.0955,35202048,35202431
1961,GB,London,EC4N,51.5092,-0.0955,35206912,35207231
1962,GB,London,EC4N,51.5092,-0.0955,35209216,35209343
1963,GB,London,EC4N,51.5092,-0.0955,35212032,35212287
1964,GB,London,EC4N,51.5092,-0.0955,35216384,35216639
1965,GB,London,EC4N,51.5092,-0.0955,35224672,35224703
1966,GB,London,EC4N,51.5092,-0.0955,35231744,35231999
1967,GB,London,EC4N,51.5092,-0.0955,35235200,35235327
1968,GB,London,EC4N,51.5092,-0.0955,35237408,35237439
1969,GB,London,EC4N,51.5092,-0.0955,35241728,35241855
1970,GB,London,EC4N,51.5092,-0.0955,35243968,35244287
1971,GB,London,EC4N,51.5092,-0.0955,35246912,35246975
1972,GB,London,EC4N,51.5092,-0.0955,35259648,35259903
1973,GB,London,EC4N,51.5092,-0.0955,35286080,35286271
1974,GB,London,EC4N,51.5092,-0.0955,35288288,35289023
1975,GB,London,EC4N,51.5092,-0.0955,35336064,35336191
1976,GB,London,EC4N,51.5092,-0.0955,35346432,35346559
1977,GB,London,EC4N,51.5092,-0.0955,35354880,35355007
1978,GB,London,EC4N,51.5092,-0.0955,35369728,35369983
1979,GB,London,EC4N,51.5092,-0.0955,35372544,35372799
1980,GB,London,EC4N,51.5092,-0.0955,35400448,35400511
1981,GB,London,EC4N,51.5092,-0.0955,35408768,35408895
1982,GB,London,EC4N,51.5092,-0.0955,35413760,35413887
1983,GB,London,EC4N,51.5092,-0.0955,35425408,35425663
1984,GB,London,EC4N,51.5092,-0.0955,35428736,35428863
1985,GB,London,EC4N,51.5092,-0.0955,35445248,35445375
1986,GB,London,EC4N,51.5092,-0.0955,35450480,35450879
1987,GB,London,EC4N,51.5092,-0.0955,35482496,35482623
1988,GB,London,EC4N,51.5092,-0.0955,35495424,35495551
1989,GB,London,EC4N,51.5092,-0.0955,35523392,35523455
1990,GB,London,EC4N,51.5092,-0.0955,35540864,35540991
1991,GB,London,EC4N,51.5092,-0.0955,35552128,35552255
1992,GB,London,EC4N,51.5092,-0.0955,35555200,35555327
1993,GB,London,EC4N,51.5092,-0.0955,35562240,35562495
1994,GB,London,EC4N,51.5092,-0.0955,35588352,35588479
1995,GB,London,EC4N,51.5092,-0.0955,35595904,35596031
1996,GB,London,EC4N,51.5092,-0.0955,35635712,35635967
1997,GB,London,EC4N,51.5092,-0.0955,35646976,35647231
1998,GB,London,EC4N,51.5092,-0.0955,39891200,39894015
1999,GB,London,EC4N,51.5092,-0.0955,39901696,39901951
2000,GB,London,EC4N,51.5092,-0.0955,40038912,40039039
2001,GB,London,EC4N,51.5092,-0.0955,40040448,40041087
2002,GB,London,EC4N,51.5092,-0.0955,40054912,40055039
2003,GB,London,EC4N,51.5092,-0.0955,40058496,40058623
2004,GB,London,EC4N,51.5092,-0.0955,40083456,40084479
2005,GB,London,EC4N,51.5092,-0.0955,40087040,40087551
2006,GB,London,EC4N,51.5092,-0.0955,40184832,40185343
2007,GB,London,EC4N,51.5092,-0.0955,40192000,40192639
2008,GB,London,EC4N,51.5092,-0.0955,40210816,40211199
2009,GB,London,EC4N,51.5092,-0.0955,40282112,40282239
2010,GB,London,EC4N,51.5092,-0.0955,40284416,40284799
2011,GB,London,EC4N,51.5092,-0.0955,40286592,40286719
2012,GB,London,EC4N,51.5092,-0.0955,40305664,40305919
2013,GB,London,EC4N,51.5092,-0.0955,40316800,40316927
2014,GB,London,EC4N,51.5092,-0.0955,40359936,40360191
2015,GB,London,EC4N,51.5092,-0.0955,41464320,41464447
2016,GB,London,EC4N,51.5092,-0.0955,41528320,41529343
2017,GB,London,EC4N,51.5092,-0.0955,41547648,41547775
2018,GB,London,EC4N,51.5092,-0.0955,41554048,41554175
2019,GB,London,EC4N,51.5092,-0.0955,41610112,41610239
2020,GB,London,EC4N,51.5092,-0.0955,41633280,41633791
2021,GB,London,EC4N,51.5092,-0.0955,41679360,41679871
2022,GB,London,EC4N,51.5092,-0.0955,41728768,41729023
2023,GB,London,EC4N,51.5092,-0.0955,41773312,41773951
2024,GB,London,EC4N,51.5092,-0.0955,41785344,41785471
2025,GB,London,EC4N,51.5092,-0.0955,41822208,41822335
2026,GB,London,EC4N,51.5092,-0.0955,41842048,41842175
2027,GB,London,EC4N,51.5092,-0.0955,41847936,41848063
2028,GB,London,EC4N,51.5092,-0.0955,41850240,41850367
2029,GB,London,EC4N,51.5092,-0.0955,41864704,41865215
2030,GB,London,EC4N,51.5092,-0.0955,41905792,41905919
2031,GB,London,EC4N,51.5092,-0.0955,47727488,47727615
2032,GB,London,EC4N,51.5092,-0.0955,47730816,47730943
2033,GB,London,EC4N,51.5092,-0.0955,47741440,47741951
2034,GB,London,EC4N,51.5092,-0.0955,47770624,47770751
2035,GB,London,EC4N,51.5092,-0.0955,47831552,47831807
2036,GB,London,EC4N,51.5092,-0.0955,47892864,47892991
2037,GB,London,EC4N,51.5092,-0.0955,47928832,47928959
2038,GB,London,EC4N,51.5092,-0.0955,47936128,47936255
2039,GB,London,EC4N,51.5092,-0.0955,47972352,47973375
2040,GB,London,EC4N,51.5092,-0.0955,47990016,47990271
2041,GB,London,EC4N,51.5092,-0.0955,48014592,48014847
2042,GB,London,EC4N,51.5092,-0.0955,48056320,48057343
2043,GB,London,EC4N,51.5092,-0.0955,48111488,48111615
2044,GB,London,EC4N,51.5092,-0.0955,48136192,48137215
2045,GB,London,EC4N,51.5092,-0.0955,48147968,48148223
2046,GB,London,EC4N,51.5092,-0.0955,48173952,48174079
2047,GB,London,EC4N,51.5092,-0.0955,48183808,48184319
2048,GB,London,EC4N,51.5092,-0.0955,48214528,48215039
2049,GB,London,EC4N,51.5092,-0.0955,83972864,83973119
2050,GB,London,EC4N,51.5092,-0.0955,84047674,84047674
2051,GB,London,EC4N,51.5092,-0.0955,84578304,84580351
2052,GB,London,EC4N,51.5092,-0.0955,86469184,86469247
2053,GB,London,EC4N,51.5092,-0.0955,87599104,87601151
2054,GB,London,EC4N,51.5092,-0.0955,87951360,87952383
2055,GB,London,EC4N,51.5092,-0.0955,87960064,87960575
2056,GB,London,EC4N,51.5092,-0.0955,88109312,88110207
2057,GB,London,EC4N,51.5092,-0.0955,88114688,88114815
2058,GB,London,EC4N,51.5092,-0.0955,88124416,88124543
2059,GB,London,EC4N,51.5092,-0.0955,88160768,88161279
2060,GB,London,EC4N,51.5092,-0.0955,88179968,88180223
2061,GB,London,EC4N,51.5092,-0.0955,88183552,88183807
2062,GB,London,EC4N,51.5092,-0.0955,88185216,88186111
2063,GB,London,EC4N,51.5092,-0.0955,88251392,88251647
2064,GB,London,EC4N,51.5092,-0.0955,88306432,88306687
2065,GB,London,EC4N,51.5092,-0.0955,88313856,88314367
2066,GB,London,EC4N,51.5092,-0.0955,88325504,88325631
2067,GB,London,EC4N,51.5092,-0.0955,88336000,88336383
2068,GB,London,EC4N,51.5092,-0.0955,88342272,88342527
2069,GB,London,EC4N,51.5092,-0.0955,88395776,88396159
2070,GB,London,EC4N,51.5092,-0.0955,88422400,88422655
2071,GB,London,EC4N,51.5092,-0.0955,88428800,88428927
2072,GB,London,EC4N,51.5092,-0.0955,88439296,88439423
2073,GB,London,EC4N,51.5092,-0.0955,88469760,88469887
2074,GB,London,EC4N,51.5092,-0.0955,88475392,88475647
2075,GB,London,EC4N,51.5092,-0.0955,88551168,88551423
2076,GB,London,EC4N,51.5092,-0.0955,88585856,88585983
2077,GB,London,EC4N,51.5092,-0.0955,89136384,89136639
2078,GB,London,EC4N,51.5092,-0.0955,89175040,89175167
2079,GB,London,EC4N,51.5092,-0.0955,89189888,89190399
2080,GB,London,EC4N,51.5092,-0.0955,89212672,89212799
2081,GB,London,EC4N,51.5092,-0.0955,89238144,89238271
2082,GB,London,EC4N,51.5092,-0.0955,89350144,89350399
2083,GB,London,EC4N,51.5092,-0.0955,92570368,92570623
2084,GB,London,EC4N,51.5092,-0.0955,92749068,92749071
